moving_x,moving_y,reference_x,reference_y
125.388,739.293,125.369,739.428
170.454,777.235,170.452,777.245
449.247,518.046,449.173,518.030
424.148,439.934,424.067,439.901
266.676,805.084,266.746,805.091
262.052,571.624,262.096,571.586
363.483,798.045,363.657,797.942
163.869,555.438,163.855,555.385
172.005,616.035,172.135,616.130
327.111,278.930,327.097,278.907
418.496,678.117,418.538,678.166
316.063,774.525,316.090,774.516
256.165,452.586,256.168,452.577
201.024,789.759,200.979,789.812
445.139,519.093,445.170,518.992
371.316,789.919,371.390,789.912
198.172,466.388,198.127,466.356
454.890,522.396,454.854,522.379
198.093,562.848,198.047,562.806
362.405,582.978,362.367,582.861
183.107,292.996,183.227,292.810
176.716,749.601,176.752,749.685
430.186,409.692,430.090,409.726
264.507,778.621,264.593,778.671
387.777,465.190,387.875,465.201
378.530,685.550,378.471,685.415
118.973,758.508,118.818,758.513
230.332,661.538,230.281,661.579
312.694,794.915,312.608,794.900
143.528,547.701,143.625,547.374
434.569,705.792,434.522,705.869
195.971,580.920,196.017,580.934
242.457,648.749,242.489,648.773
159.404,339.677,159.265,339.652
167.242,356.742,167.278,356.717
316.509,761.572,316.536,761.600
419.828,502.591,419.883,502.586
441.707,782.001,441.695,781.956
163.660,790.095,163.592,789.882
445.139,519.093,445.170,518.992
131.628,762.431,131.642,762.470
196.799,705.075,196.796,705.020
118.973,758.508,118.818,758.513
179.782,535.490,179.766,535.404
143.836,531.334,143.883,531.337
298.182,786.258,298.201,786.191
179.082,303.439,179.091,303.414
253.798,470.411,253.833,470.429
187.488,391.184,187.103,391.118
447.970,577.352,447.972,577.312
188.261,343.587,188.307,343.572
392.320,402.859,392.553,402.926
302.700,795.489,302.674,795.408
365.364,794.906,365.358,794.909
455.881,617.365,455.887,617.398
244.831,560.148,244.930,560.131
430.532,561.802,430.539,561.933
172.481,314.006,172.503,314.076
164.237,768.775,164.292,768.721
341.618,798.592,341.608,798.447
385.824,519.753,385.906,519.843
172.239,541.143,172.210,541.152
362.199,632.424,362.221,632.393
247.600,787.710,247.570,787.649
296.799,572.097,296.849,572.021
148.167,332.248,148.140,332.237
178.558,553.256,178.521,553.248
229.863,632.325,229.942,632.296
399.442,421.748,399.536,421.789
166.530,592.715,166.466,592.664
405.960,504.630,405.944,504.619
426.196,582.159,426.281,582.164
389.676,392.929,389.429,392.948
425.114,787.191,425.156,787.146
133.029,647.307,133.212,647.001
407.800,311.845,407.803,311.833
233.548,725.145,233.541,725.131
206.437,596.892,206.383,596.885
306.979,754.450,306.987,754.334
356.190,670.602,356.311,670.571
166.530,592.715,166.466,592.664
216.787,444.717,216.843,444.697
308.050,792.308,308.023,792.284
293.685,388.799,293.713,388.838
164.221,587.226,164.190,587.175
423.631,574.030,423.638,574.099
450.432,820.176,450.544,820.152
221.970,759.481,222.003,759.403
169.917,507.757,169.992,507.763
199.573,460.699,199.584,460.671
160.402,755.867,160.395,755.895
446.178,648.505,446.178,648.502
211.957,568.532,212.008,568.434
221.426,708.679,221.466,708.688
432.262,610.996,432.329,611.038
225.006,784.870,224.592,784.561
233.715,514.554,233.776,514.410
433.264,583.315,433.419,583.362
238.711,592.118,238.880,592.173
336.069,801.873,336.031,801.924
388.657,614.892,388.671,614.854
400.152,429.087,400.369,429.055
208.406,749.024,208.307,748.916
240.224,804.065,240.302,804.137
378.193,755.942,378.125,756.016
253.650,552.524,253.600,552.426
425.114,787.191,425.156,787.146
205.791,793.597,205.757,793.552
177.060,467.045,177.079,466.945
418.613,290.477,418.612,290.466
404.596,299.838,404.523,299.871
408.100,515.779,408.075,515.626
409.625,498.738,409.633,498.548
384.519,785.663,384.488,785.589
160.028,594.051,160.133,594.035
334.641,807.698,334.686,807.732
449.862,282.836,449.798,282.899
437.818,716.452,437.843,716.447
418.596,558.374,418.643,558.335
171.544,632.168,171.551,632.112
415.318,802.595,415.152,802.705
197.523,660.079,197.417,660.057
334.475,797.086,334.490,797.085
441.924,518.186,442.107,518.108
369.658,809.119,369.542,809.107
388.060,803.292,388.123,803.271
134.635,785.895,134.595,785.923
287.200,409.911,287.079,410.018
194.806,585.438,194.849,585.464
254.744,403.374,254.617,403.831
381.631,575.694,381.721,575.611
182.391,623.991,182.452,624.038
281.504,580.533,281.463,580.613
447.918,707.918,447.774,708.081
361.977,601.333,362.045,601.339
152.319,339.116,152.447,339.023
334.908,397.590,334.858,397.561
441.954,712.741,442.004,712.756
169.060,334.916,169.115,335.053
441.707,782.001,441.695,781.956
162.945,779.655,163.003,779.591
152.654,304.488,152.602,304.537
319.076,769.598,319.089,769.577
233.507,764.568,233.553,764.576
190.044,815.789,190.037,815.810
151.664,801.959,151.616,801.964
277.001,359.373,276.955,359.409
180.640,389.694,180.573,389.682
121.831,295.646,121.777,295.500
156.887,787.133,156.743,787.055
419.166,539.034,419.245,539.043
228.729,334.052,228.775,334.095
332.321,610.083,332.319,609.973
446.444,686.892,446.443,686.773
162.945,779.655,163.003,779.591
425.608,741.607,425.474,741.645
308.927,787.961,308.938,787.979
288.559,531.732,288.663,531.703
287.581,801.008,287.620,801.028
367.994,815.148,368.046,815.157
213.229,452.797,213.201,452.728
316.340,626.034,316.387,626.146
378.988,659.884,378.843,659.864
144.260,766.468,144.383,766.470
361.095,280.480,361.085,280.464
232.629,617.001,232.664,616.820
246.165,634.751,246.230,634.704
169.016,761.566,168.995,761.536
196.515,792.796,196.577,792.831
187.264,621.674,187.297,621.713
368.646,674.466,368.684,674.378
241.750,682.343,241.811,682.392
454.065,776.441,454.111,776.423
375.711,611.250,375.717,611.185
376.208,401.793,376.195,401.917
214.986,794.681,215.014,794.650
264.149,782.437,264.117,782.411
152.784,789.886,152.806,789.782
334.908,397.590,334.858,397.561
290.724,781.957,290.735,781.917
440.710,509.209,440.752,509.214
365.364,794.906,365.358,794.909
132.705,376.006,132.538,375.821
155.430,654.285,155.432,654.203
165.670,669.045,165.724,669.041
175.226,619.479,175.206,619.712
415.073,516.843,415.018,516.858
407.716,402.801,407.794,402.864
208.339,762.951,208.319,762.948
347.386,399.126,347.427,399.103
329.962,419.059,329.924,419.204
269.500,625.949,269.489,626.253
287.581,801.008,287.620,801.028
175.226,619.479,175.206,619.712
194.443,607.505,194.434,607.483
206.872,772.873,206.887,773.012
175.283,811.071,175.192,811.039
423.631,574.030,423.638,574.099
435.219,647.317,435.175,647.203
126.938,665.196,126.906,665.185
279.334,654.510,279.406,654.573
319.619,289.384,319.628,289.401
372.572,679.021,372.702,679.005
305.346,793.319,305.366,793.289
341.726,280.566,341.747,280.475
251.241,664.087,251.251,664.043
197.578,657.138,197.510,657.168
366.932,790.178,366.912,790.173
197.643,391.209,197.603,391.160
336.694,786.979,336.598,786.983
442.332,643.072,442.389,643.126
411.614,505.839,411.532,505.785
377.903,773.649,377.915,773.681
391.310,521.142,391.336,521.090
148.974,810.586,148.868,810.482
226.053,448.630,225.989,448.727
301.396,791.467,301.388,791.471
185.055,628.237,184.747,628.185
337.924,295.556,337.913,295.556
322.979,803.614,322.917,803.612
214.986,794.681,215.014,794.650
428.348,539.883,428.292,539.845
392.457,293.324,392.425,293.290
230.474,636.439,230.486,636.310
148.974,810.586,148.868,810.482
156.632,336.414,156.635,336.371
285.563,303.108,285.379,302.782
291.161,572.921,291.250,572.961
415.796,372.058,415.778,372.047
447.918,707.918,447.774,708.081
150.463,642.312,150.454,642.299
450.501,671.911,450.582,671.854
445.397,705.884,445.437,705.871
295.919,779.192,296.262,779.164
239.968,562.145,239.910,562.180
313.064,655.535,313.012,655.597
147.463,305.510,147.471,305.494
312.429,646.997,312.432,647.080
225.414,775.951,225.347,776.116
345.762,332.073,345.787,332.230
279.321,378.533,278.988,378.503
227.949,780.828,227.915,780.822
450.842,792.084,450.817,792.096
446.051,818.420,446.074,818.304
222.311,764.565,222.101,764.655
335.740,822.043,335.735,822.098
440.744,687.896,440.747,687.867
403.900,619.060,403.888,619.128
171.752,320.269,171.908,320.204
144.890,514.812,144.937,515.012
266.604,542.374,266.617,542.183
163.540,774.357,163.493,774.349
164.061,511.065,163.966,510.863
308.370,821.967,308.494,822.235
138.418,640.195,138.183,640.229
418.613,290.477,418.612,290.466
197.176,572.279,196.975,572.366
283.618,568.542,283.779,568.458
162.947,366.017,162.964,366.028
207.936,632.788,208.017,632.747
147.499,785.543,147.464,785.469
238.286,552.239,238.289,552.184
139.665,774.631,139.714,774.714
185.360,708.676,184.970,708.433
364.168,818.175,364.212,818.198
319.619,289.384,319.628,289.401
389.019,789.362,388.995,789.342
255.917,786.832,256.051,786.386
257.774,781.647,257.698,781.508
380.638,779.173,380.476,779.362
214.400,799.322,214.364,799.250
216.071,787.552,216.086,787.546
325.967,286.139,325.942,286.113
278.374,559.037,278.322,558.999
247.275,776.842,247.104,776.722
177.060,467.045,177.079,466.945
443.365,818.144,443.437,818.147
370.033,388.639,370.154,388.656
250.425,719.049,250.497,719.060
152.175,343.922,152.397,343.778
455.881,617.365,455.887,617.398
441.333,789.098,441.311,789.006
437.622,604.860,437.716,604.895
410.919,562.919,411.000,562.852
251.362,399.712,251.267,399.879
280.459,753.497,280.489,753.465
210.204,401.619,210.173,401.573
334.712,812.661,334.697,812.622
446.444,686.892,446.443,686.773
327.583,309.225,327.583,309.253
136.441,527.475,136.494,527.560
137.383,662.976,137.662,662.925
152.654,304.488,152.602,304.537
444.212,302.349,444.059,302.594
151.650,318.299,151.580,317.918
195.734,337.280,195.709,337.327
208.025,766.555,208.082,766.286
197.985,804.464,198.076,804.461
428.297,461.591,428.245,461.574
185.360,708.676,184.970,708.433
295.919,779.192,296.262,779.164
133.172,757.826,133.085,757.878
169.483,548.664,169.555,548.583
203.898,785.341,203.931,785.386
226.357,759.370,226.232,759.613
334.608,423.336,334.312,423.154
121.246,569.713,121.234,569.652
231.561,709.520,231.565,709.480
430.186,409.692,430.090,409.726
292.366,786.875,292.474,786.718
407.716,402.801,407.794,402.864
359.578,738.006,359.689,738.214
295.011,576.097,295.044,576.002
440.392,540.891,440.420,540.870
427.683,300.369,427.604,300.423
385.977,307.933,385.941,307.980
378.929,282.723,378.963,282.663
175.404,811.046,175.361,811.029
312.773,782.564,312.829,782.269
453.632,818.140,453.668,818.171
147.160,667.823,147.142,667.884
270.919,762.052,270.911,761.990
279.659,333.518,279.767,333.143
449.579,306.656,449.470,306.921
437.483,556.414,437.534,556.491
