match_index,moving_keypoint_index,reference_keypoint_index,moving_x_px,moving_y_px,reference_x_px,reference_y_px,descriptor_distance,is_ransac_inlier
556,1590,11333,1065.725830078125,275.7145080566406,1065.5274658203125,274.575439453125,123.24365997314453,1
557,1426,10705,1073.32470703125,306.1392822265625,1073.276611328125,305.7702331542969,134.5176544189453,1
558,2295,5628,1042.00732421875,353.7221984863281,1041.2923583984375,353.04241943359375,139.1078643798828,1
559,212,3228,1126.0523681640625,383.6295166015625,1125.982666015625,383.7330017089844,141.5273895263672,1
560,210,3227,1126.0523681640625,383.6295166015625,1125.982666015625,383.7330017089844,146.22242736816406,1
561,3616,7115,993.1155395507812,270.0019226074219,993.045654296875,270.8101501464844,148.82203674316406,1
562,2814,11675,1025.4744873046875,291.1240539550781,1025.5277099609375,291.1141662597656,150.678466796875,1
563,3802,7310,983.0219116210938,268.1601867675781,984.0453491210938,268.4078369140625,152.77761840820312,1
564,3044,6465,1015.5801391601562,298.04119873046875,1015.55419921875,298.4906311035156,155.52491760253906,1
565,5498,750,927.5746459960938,286.0865478515625,928.2452392578125,286.17681884765625,162.4222869873047,1
566,1693,12009,1060.4144287109375,362.68310546875,1060.1925048828125,362.20416259765625,169.98529052734375,1
567,5487,751,927.5746459960938,286.0865478515625,928.2452392578125,286.17681884765625,171.7527313232422,1
568,1830,5183,1055.755859375,337.3338317871094,1055.407958984375,337.938232421875,175.53062438964844,1
569,2907,6335,1021.2960205078125,318.73028564453125,1022.1702270507812,319.0616149902344,179.04469299316406,1
570,186,3154,1128.8731689453125,361.03802490234375,1128.053466796875,361.02032470703125,184.50474548339844,1
571,2983,6402,1018.6778564453125,322.3240966796875,1018.5502319335938,321.44964599609375,184.73223876953125,1
572,1246,4496,1080.02685546875,299.41680908203125,1079.3626708984375,301.2078857421875,185.91127014160156,1
573,260,13198,1123.2413330078125,366.5041809082031,1122.2255859375,366.6334533691406,188.72996520996094,1
574,11615,13918,1155.51953125,352.30755615234375,1154.7755126953125,351.1996765136719,62.801273345947266,1
575,12764,1989,1301.1068115234375,300.5499572753906,1300.913818359375,300.82012939453125,70.78135681152344,1
576,11567,13802,1148.5914306640625,305.1716613769531,1149.1837158203125,305.094970703125,76.91553497314453,1
577,12723,2043,1296.6378173828125,313.51812744140625,1297.293701171875,314.3550720214844,106.9205322265625,1
578,11828,14469,1182.3956298828125,339.8031005859375,1182.313232421875,339.2982482910156,109.82713317871094,1
579,11642,13991,1158.3447265625,323.58880615234375,1159.6256103515625,321.9493713378906,113.81124877929688,1
580,12194,202,1236.0731201171875,379.78375244140625,1235.28125,379.70184326171875,117.6095199584961,1
581,11827,14493,1182.2822265625,367.9646911621094,1183.1185302734375,367.9422302246094,125.65428924560547,1
582,13131,1564,1336.4102783203125,276.5556335449219,1333.08203125,272.12701416015625,131.992431640625,0
583,12902,1786,1318.041748046875,295.43695068359375,1318.017822265625,295.3005676269531,132.3744659423828,1
584,11841,1775,1184.139892578125,279.15728759765625,1183.8408203125,279.4926452636719,133.7161102294922,1
585,12280,13869,1247.0238037109375,370.4075622558594,1245.9764404296875,370.0958251953125,134.0596923828125,1
586,12450,14048,1266.45947265625,373.9814758300781,1266.63916015625,374.7341613769531,134.50650024414062,1
587,12451,14049,1266.45947265625,373.9814758300781,1266.63916015625,374.7341613769531,136.04779052734375,1
588,11869,14532,1186.5645751953125,289.643798828125,1184.9544677734375,290.31866455078125,137.8005828857422,1
589,12721,14308,1296.3765869140625,359.81768798828125,1296.1119384765625,358.9214782714844,139.7640838623047,1
590,12036,767,1212.7060546875,267.4100036621094,1212.950927734375,268.7722473144531,140.8154754638672,1
591,12819,1945,1306.5938720703125,286.81329345703125,1305.48876953125,284.72613525390625,140.9751739501953,1
592,12606,2168,1284.1290283203125,319.8114929199219,1283.71337890625,319.7552795410156,142.71299743652344,1
593,12913,1804,1318.7049560546875,324.7621154785156,1316.744384765625,324.71484375,146.195068359375,1
594,12541,14106,1278.4388427734375,354.74725341796875,1275.4775390625,353.05194091796875,148.55975341796875,1
595,14807,8161,1239.4859619140625,362.8271484375,1238.1297607421875,362.6100769042969,149.62954711914062,1
596,12662,2124,1290.5391845703125,287.9443664550781,1289.909423828125,287.35992431640625,153.63919067382812,1
597,13289,1277,1353.7611083984375,307.3271179199219,1353.53173828125,307.2286071777344,154.86122131347656,1
598,13126,14690,1336.182373046875,326.9501647949219,1336.91357421875,328.07208251953125,157.9746856689453,1
599,11895,1573,1191.23046875,282.5293273925781,1191.0010986328125,282.86724853515625,158.6915283203125,1
600,11913,1372,1194.5345458984375,352.42889404296875,1194.94482421875,352.83074951171875,161.61373901367188,1
601,12540,14105,1278.4388427734375,354.74725341796875,1275.4775390625,353.05194091796875,165.32090759277344,1
602,12370,13959,1257.0875244140625,277.4193115234375,1256.298095703125,278.1263122558594,170.226318359375,1
603,11708,2258,1165.713623046875,318.1680603027344,1165.3656005859375,318.2735900878906,171.9593048095703,1
604,12035,770,1212.677734375,293.81158447265625,1212.679443359375,293.7793884277344,176.67767333984375,1
605,11966,8641,1203.701904296875,364.22161865234375,1203.0699462890625,364.0240173339844,178.16845703125,1
606,13061,1620,1330.5595703125,326.8979797363281,1330.0994873046875,327.0838317871094,178.5329132080078,1
607,11742,14208,1170.1185302734375,348.4746398925781,1169.6241455078125,348.72064208984375,180.5076141357422,1
608,12260,13852,1245.4197998046875,289.51971435546875,1244.7320556640625,289.8592834472656,181.38357543945312,1
609,2050,2556,127.36730194091797,478.9427490234375,126.9132308959961,478.76580810546875,90.0,1
610,1812,2294,114.28636932373047,503.7226867675781,114.35503387451172,503.7435607910156,98.71676635742188,1
611,1536,1959,99.57670593261719,433.36248779296875,99.26341247558594,433.9012756347656,100.07997131347656,1
612,1427,14479,94.02196502685547,433.96368408203125,93.56423950195312,434.0220031738281,112.03124237060547,1
613,1070,1401,73.36904907226562,416.051513671875,73.50870513916016,415.6656188964844,116.3271255493164,1
614,3691,4514,218.6551971435547,490.488037109375,218.9927215576172,490.2339782714844,118.32159423828125,1
615,2283,2836,140.16378784179688,458.1606750488281,140.20359802246094,457.6035461425781,131.15640258789062,1
616,1710,14195,109.14617919921875,415.47650146484375,108.58500671386719,415.0022277832031,131.5636749267578,1
617,1881,2363,117.76980590820312,457.8074035644531,117.62345886230469,457.7704772949219,137.1641387939453,1
618,1993,2507,124.45470428466797,456.93206787109375,124.40864562988281,457.13983154296875,139.66030883789062,1
619,1811,2293,114.28636932373047,503.7226867675781,114.35503387451172,503.7435607910156,147.29562377929688,1
620,3305,8683,195.29718017578125,506.4206848144531,195.24977111816406,505.7908630371094,147.52627563476562,1
621,2070,2586,128.86131286621094,455.9371643066406,128.9613494873047,456.292724609375,151.40673828125,1
622,2229,13700,136.95750427246094,494.62091064453125,135.84349060058594,494.0780944824219,152.381103515625,1
623,2681,3276,161.2460174560547,384.9592590332031,160.95008850097656,385.0631408691406,158.73248291015625,1
624,1825,2319,114.63237762451172,475.6283874511719,115.79141998291016,475.6906433105469,159.3047332763672,1
625,1957,2444,121.92135620117188,463.687744140625,121.38460540771484,463.6011962890625,160.11871337890625,1
626,1891,2388,118.2918930053711,466.2859802246094,118.53453826904297,466.5946960449219,164.03353881835938,1
627,1951,2423,121.66352081298828,484.68170166015625,120.5527114868164,483.3083190917969,165.61099243164062,1
628,891,1184,62.000244140625,492.2943115234375,60.80673599243164,491.24139404296875,166.57431030273438,1
629,2481,3058,150.60763549804688,470.549560546875,150.66708374023438,470.57501220703125,166.7932891845703,1
630,2301,2852,140.9191131591797,481.0352478027344,141.21714782714844,481.1618957519531,167.11373901367188,1
631,13887,1501,77.862548828125,460.01611328125,78.66632080078125,460.2804870605469,170.15875244140625,1
632,1305,1690,86.85350036621094,479.5094299316406,87.40397644042969,479.3507995605469,170.9619903564453,1
633,1745,2166,110.26437377929688,489.1585388183594,108.89341735839844,487.7422180175781,173.3983917236328,1
634,3578,9841,212.79148864746094,504.0018310546875,212.81280517578125,503.3782958984375,174.80274963378906,1
635,1668,2123,106.81016540527344,401.6987609863281,106.83785247802734,401.98626708984375,175.66445922851562,1
636,1069,1400,73.36904907226562,416.051513671875,73.50870513916016,415.6656188964844,177.4429473876953,1
637,1458,14453,95.52254486083984,417.68988037109375,95.2872543334961,418.05621337890625,177.73294067382812,1
638,13816,14634,83.35379028320312,414.41229248046875,83.67277526855469,414.5690002441406,177.856689453125,1
639,2791,3406,166.50283813476562,391.81622314453125,166.39544677734375,391.40478515625,179.40457153320312,1
640,2150,2674,132.67771911621094,454.4574890136719,132.53323364257812,454.8362731933594,182.2717742919922,1
641,1228,14645,81.9693603515625,394.28936767578125,82.58067321777344,390.63690185546875,186.0644989013672,1
642,1909,13990,119.04714965820312,498.0926818847656,119.06626892089844,498.5736083984375,188.62661743164062,1
643,528,730,40.16343688964844,471.7487487792969,39.70081329345703,470.6226501464844,191.65855407714844,1
644,4929,5901,282.4241943359375,507.45440673828125,282.2893371582031,507.7159118652344,88.71302032470703,1
645,4995,5978,286.2094421386719,502.63812255859375,285.8976135253906,502.5220947265625,89.9388656616211,1
646,4994,5979,286.2094421386719,502.63812255859375,285.8976135253906,502.5220947265625,96.46761322021484,1
647,4411,5359,258.0621643066406,397.1274108886719,258.0350036621094,396.98052978515625,107.41973876953125,1
648,4034,11622,238.96005249023438,472.2915954589844,238.7320556640625,472.2857666015625,117.07262420654297,1
649,4187,5095,246.9049072265625,393.0185852050781,246.7816162109375,392.6160888671875,124.4829330444336,1
650,4843,5819,278.6973876953125,451.2844543457031,278.7757873535156,451.81494140625,127.11412048339844,1
651,4412,5360,258.1040954589844,405.69769287109375,258.07318115234375,406.11151123046875,128.93020629882812,1
652,4040,4915,239.16488647460938,412.0848083496094,238.81381225585938,412.0492858886719,129.79214477539062,1
653,4131,5037,244.22511291503906,410.1859130859375,243.86227416992188,410.4435729980469,130.07305908203125,1
654,5063,6067,290.2077331542969,500.77130126953125,290.08709716796875,500.71282958984375,138.64703369140625,1
655,5396,11402,308.6385192871094,397.0614318847656,308.4899597167969,397.1232604980469,139.2910614013672,1
656,3984,4874,235.90086364746094,463.67510986328125,235.8663787841797,462.5884704589844,142.17945861816406,1
657,7872,63,429.7383117675781,415.5700988769531,429.0568542480469,415.0518493652344,143.70803833007812,1
658,7827,127,427.0006408691406,406.79705810546875,426.7641906738281,406.43603515625,144.35719299316406,1
659,4866,5840,279.7371826171875,421.5980224609375,279.6712341308594,421.42120361328125,146.28054809570312,1
660,5344,6417,306.23468017578125,406.0148620605469,306.3461608886719,406.4329528808594,146.55374145507812,1
661,4547,12457,264.7461853027344,443.2127380371094,265.1420593261719,444.15234375,149.01678466796875,1
662,5556,6627,315.82110595703125,458.6080017089844,315.4851989746094,457.99237060546875,151.23822021484375,1
663,4887,12128,280.5746154785156,481.2565612792969,278.1858215332031,475.2679443359375,153.10780334472656,0
664,5009,11898,286.539306640625,404.6952819824219,286.13885498046875,404.1031799316406,156.7513885498047,1
665,5866,10723,330.4831237792969,468.9014892578125,329.76873779296875,469.1148681640625,158.29403686523438,1
666,5239,11593,299.6281433105469,400.39105224609375,299.50201416015625,400.3102722167969,159.83741760253906,1
667,5753,6847,325.05584716796875,450.7530822753906,324.00726318359375,450.05035400390625,162.52691650390625,1
668,4697,5651,271.2593994140625,508.4795837402344,271.17364501953125,508.3035583496094,169.82933044433594,1
669,5445,11353,310.77227783203125,432.7727355957031,310.332275390625,432.4766845703125,169.87936401367188,1
670,5901,7064,332.5431213378906,494.2095642089844,332.81353759765625,492.70257568359375,170.14405822753906,1
671,4792,5748,276.12371826171875,460.1074523925781,275.5212707519531,460.03466796875,170.2086944580078,1
672,4289,12615,252.4631805419922,478.1141052246094,252.8974151611328,477.8125305175781,170.79812622070312,1
673,4745,12234,273.81939697265625,452.4618835449219,273.86822509765625,452.9200439453125,171.47010803222656,1
674,4513,12521,262.6211242675781,468.0599060058594,261.9432373046875,467.42181396484375,171.5080108642578,1
675,3944,4824,233.63052368164062,484.00146484375,233.4220733642578,483.41278076171875,173.2137451171875,1
676,6996,450,385.357421875,411.46527099609375,385.43572998046875,411.7171936035156,173.50791931152344,1
677,4135,12105,244.427490234375,497.08380126953125,244.43313598632812,496.8092956542969,174.22686767578125,1
678,7150,8872,392.7708435058594,392.0123291015625,393.01812744140625,391.3257141113281,175.1399383544922,1
679,10050,3342,668.3064575195312,409.497314453125,667.9578857421875,409.9065246582031,81.26499938964844,1
680,9456,3001,682.8450317382812,454.20733642578125,682.972412109375,453.968017578125,91.64605712890625,1
681,10740,12822,646.4177856445312,476.35296630859375,646.2529907226562,475.82257080078125,97.19053649902344,1
682,10138,3394,664.4844970703125,467.8594055175781,664.7489624023438,467.3421325683594,98.72689819335938,1
683,11429,4228,623.613037109375,503.0350036621094,623.62060546875,503.180908203125,98.84330749511719,1
684,11224,4049,631.8173217773438,495.8782043457031,631.865234375,495.9718017578125,101.46920776367188,1
685,10104,5760,550.3854370117188,506.3971252441406,550.2326049804688,506.12030029296875,101.4839859008789,1
686,9322,13603,687.5693969726562,505.43426513671875,687.802490234375,506.1964111328125,101.6513671875,1
687,9258,6747,505.31927490234375,504.2515869140625,504.076904296875,504.836181640625,102.08819580078125,1
688,11149,10774,603.090576171875,473.22442626953125,602.6664428710938,473.6881408691406,110.18620300292969,1
689,11440,4324,618.41455078125,472.389404296875,619.9674072265625,472.46160888671875,114.49890899658203,1
690,10642,3683,649.6624145507812,452.793212890625,649.2619018554688,452.0257263183594,115.32996368408203,1
691,11059,8288,637.9390258789062,458.8471374511719,638.4952392578125,459.4886169433594,119.69962310791016,1
692,10764,5064,584.1229248046875,478.2953186035156,584.8883666992188,478.81195068359375,120.87183380126953,1
693,9452,3000,682.8450317382812,454.20733642578125,682.972412109375,453.968017578125,121.55657196044922,1
694,9753,3150,676.3819580078125,504.40997314453125,676.5220336914062,504.3626708984375,124.14507293701172,1
695,10674,12894,648.829833984375,415.23968505859375,649.9332885742188,414.1722106933594,126.96062469482422,1
696,9557,3050,680.6277465820312,465.611572265625,680.5697021484375,465.23065185546875,129.91920471191406,1
697,10116,5751,551.208251953125,494.9223937988281,550.946533203125,494.8458251953125,131.3430633544922,1
698,10763,5065,584.1229248046875,478.2953186035156,584.8883666992188,478.81195068359375,131.35829162597656,1
699,11029,8312,638.5223388671875,477.66619873046875,638.3831176757812,477.94134521484375,132.33291625976562,1
700,9710,3123,677.1668701171875,455.2903747558594,677.263671875,454.80755615234375,132.77801513671875,1
701,9480,3014,682.5476684570312,397.2494201660156,682.2576904296875,396.45257568359375,134.0895233154297,1
702,10845,4956,589.1456909179688,472.9277648925781,589.7879028320312,472.599853515625,134.53623962402344,1
703,10019,3328,668.8723754882812,503.5608825683594,668.9356689453125,502.8307189941406,134.60311889648438,1
704,11006,4774,596.7067260742188,469.6123046875,597.1544799804688,469.80328369140625,137.0875701904297,1
705,10299,12342,561.2094116210938,491.6418762207031,559.5838012695312,492.45556640625,137.57179260253906,1
706,10188,5693,555.2924194335938,498.08184814453125,554.7906494140625,497.85723876953125,137.65536499023438,1
707,11427,4225,623.7199096679688,489.5212097167969,623.634765625,489.88543701171875,138.51353454589844,1
708,11349,4155,626.8435668945312,460.4361267089844,627.076904296875,460.4427185058594,139.65313720703125,1
709,9374,6599,511.34686279296875,454.45928955078125,511.82135009765625,455.43817138671875,144.72732543945312,1
710,11118,10941,601.8085327148438,464.78167724609375,600.59326171875,464.1196594238281,145.66400146484375,1
711,11465,4329,619.940185546875,490.9803466796875,619.6656494140625,490.8496398925781,147.03741455078125,1
712,9358,2949,686.1908569335938,407.8212585449219,685.8646850585938,407.5458679199219,150.62867736816406,1
713,8936,6999,488.2039489746094,435.79876708984375,488.09393310546875,435.77044677734375,152.61717224121094,1
714,8720,3424,726.2509765625,478.57952880859375,725.9949340820312,478.31439208984375,53.45091247558594,1
715,10328,3578,731.9473266601562,472.8002014160156,730.1599731445312,471.6654052734375,64.49031066894531,1
716,9167,2799,691.7103881835938,392.696044921875,691.4826049804688,392.01397705078125,73.03424072265625,1
717,10761,8584,745.2286376953125,403.4769287109375,745.1156005859375,403.2612609863281,73.49149322509766,1
718,10965,8376,743.08154296875,470.32379150390625,742.7932739257812,470.0525207519531,76.67463684082031,1
719,8444,3159,718.645263671875,460.28790283203125,718.4303588867188,459.73980712890625,77.13624572753906,1
720,8489,3131,717.3357543945312,479.5582580566406,718.0308227539062,479.929443359375,82.25569915771484,1
721,9395,3532,728.8983764648438,457.40521240234375,728.658447265625,457.20550537109375,90.50414276123047,1
722,7431,4993,779.1007690429688,454.0274353027344,778.6993408203125,453.0925598144531,100.08995819091797,1
723,11209,3853,739.798828125,456.22650146484375,739.7719116210938,456.401611328125,102.71319580078125,1
724,9138,13678,692.509765625,440.7413635253906,691.6411743164062,440.1923828125,107.55928802490234,1
725,9200,2821,690.6895141601562,397.6344909667969,690.6967163085938,396.99462890625,112.93803405761719,1
726,10613,12931,732.8724975585938,422.66937255859375,732.9083862304688,424.67095947265625,112.95574188232422,1
727,10351,3624,732.0059814453125,386.0510559082031,731.9884033203125,387.12750244140625,114.02192687988281,1
728,7855,6737,839.9892578125,509.0643615722656,840.0529174804688,509.0196838378906,115.16510009765625,1
729,6973,5175,783.391845703125,475.1982116699219,783.3455200195312,475.8882141113281,120.38272094726562,1
730,7857,6736,839.9892578125,509.0643615722656,840.0529174804688,509.0196838378906,122.62136840820312,1
731,9922,4253,753.1663818359375,424.860107421875,752.2908935546875,422.5185852050781,123.43824005126953,1
732,8971,2619,699.7854614257812,498.7242126464844,700.032958984375,499.43865966796875,124.0282211303711,1
733,9122,2745,692.8941040039062,462.62249755859375,693.8087768554688,463.68963623046875,128.91082763671875,1
734,8994,2647,698.7537231445312,456.5208435058594,698.3792114257812,456.2437438964844,129.64952087402344,1
735,8449,3113,718.2173461914062,391.8374328613281,717.8675537109375,391.636962890625,130.23056030273438,1
736,10348,3621,732.0059814453125,386.0510559082031,731.9884033203125,387.12750244140625,131.04579162597656,1
737,9120,2743,692.8941040039062,462.62249755859375,693.8087768554688,463.68963623046875,131.39254760742188,1
738,11167,3946,740.371337890625,506.56561279296875,742.3272705078125,507.5347595214844,131.57887268066406,1
739,9017,2651,698.1324462890625,495.3020324707031,698.1812133789062,495.70220947265625,134.66253662109375,1
740,6998,7257,872.9739990234375,392.76910400390625,873.9207763671875,391.11651611328125,137.71710205078125,1
741,8520,3027,716.2410278320312,399.9828796386719,715.810791015625,400.1877136230469,138.48104858398438,1
742,11477,12823,737.5962524414062,418.36248779296875,737.1203002929688,418.1907958984375,138.92083740234375,1
743,11312,3794,738.7940673828125,461.6891174316406,738.4276733398438,461.6812438964844,139.9142608642578,1
744,8601,2983,714.21533203125,474.461181640625,714.3054809570312,474.6413879394531,141.03546142578125,1
745,7432,4992,779.1007690429688,454.0274353027344,778.6993408203125,453.0925598144531,141.9859161376953,1
746,8399,3231,720.736572265625,453.0569152832031,720.6846923828125,453.06439208984375,142.0774383544922,1
747,11496,3757,737.3350830078125,404.8269348144531,737.5272827148438,405.19580078125,142.5587615966797,1
748,11213,3852,739.798828125,456.22650146484375,739.7719116210938,456.401611328125,142.5762939453125,1
749,421,3574,1116.1951904296875,460.7438049316406,1116.16748046875,460.6484680175781,68.32276153564453,1
750,415,3572,1116.1951904296875,460.7438049316406,1116.16748046875,460.6484680175781,74.91996002197266,1
751,1802,5151,1056.9329833984375,400.5284423828125,1056.1541748046875,399.5799865722656,82.86736297607422,1
752,568,3775,1108.17333984375,422.3047180175781,1107.7728271484375,422.383544921875,83.41462707519531,1
753,557,3752,1108.470947265625,484.18377685546875,1108.7874755859375,484.13153076171875,92.7469711303711,1
754,229,3282,1125.0411376953125,394.19891357421875,1124.441650390625,393.9253845214844,97.37042999267578,1
755,1892,5201,1054.4151611328125,417.0328369140625,1053.9327392578125,418.34979248046875,103.28116607666016,1
756,721,3890,1102.3798828125,442.7540283203125,1101.806640625,442.4506530761719,103.36827087402344,1
757,11543,2736,1144.9539794921875,443.3731994628906,1144.3450927734375,443.9818420410156,104.05767822265625,1
758,1117,9864,1083.736083984375,421.17425537109375,1083.414794921875,420.5910339355469,106.60675048828125,1
759,347,3483,1119.0216064453125,446.6643981933594,1118.4151611328125,446.612548828125,107.1634292602539,1
760,90,3051,1133.11767578125,387.129638671875,1133.145751953125,387.2046813964844,107.52674102783203,1
761,780,4029,1097.195556640625,421.75115966796875,1097.341064453125,422.4447021484375,109.55364227294922,1
762,949,4244,1089.1019287109375,467.9347839355469,1088.666259765625,467.6255798339844,110.0999526977539,1
763,2664,5996,1030.1309814453125,472.53070068359375,1030.0628662109375,471.9936828613281,112.27644348144531,1
764,991,4294,1088.267333984375,461.30841064453125,1087.7308349609375,461.0536193847656,113.45043182373047,1
765,867,4163,1091.8299560546875,424.406005859375,1091.494873046875,424.21978759765625,115.04347229003906,1
766,11539,2783,1144.07861328125,462.9203796386719,1143.0601806640625,462.9583740234375,117.17081451416016,1
767,3095,11342,1012.8828735351562,489.8814392089844,1012.7891235351562,490.6922302246094,117.59251403808594,1
768,2841,6264,1023.9424438476562,499.7985534667969,1023.9949340820312,500.1976623535156,117.91098022460938,1
769,2296,5609,1041.9560546875,471.7933044433594,1042.08251953125,471.6629638671875,119.01260375976562,1
770,2499,12115,1036.0616455078125,497.4514465332031,1036.2197265625,499.1402282714844,124.08464813232422,1
771,3247,6718,1007.7674560546875,476.05517578125,1008.1480102539062,475.77581787109375,128.23416137695312,1
772,1554,4777,1067.129638671875,485.6741943359375,1067.0830078125,484.80450439453125,130.28814697265625,1
773,427,3577,1115.8232421875,398.9836120605469,1115.9305419921875,399.9619445800781,133.23287963867188,1
774,5486,688,927.6338500976562,458.3062744140625,927.677734375,458.2923889160156,133.70863342285156,1
775,909,9305,1089.97900390625,419.3818359375,1089.1727294921875,418.98388671875,147.98648071289062,1
776,1084,4369,1084.9822998046875,450.2333984375,1084.6475830078125,450.0841369628906,148.33071899414062,1
777,301,13167,1121.1204833984375,392.6439208984375,1121.047607421875,392.3278503417969,148.7850799560547,1
778,11502,2859,1140.11572265625,384.75732421875,1139.909423828125,384.13299560546875,149.72975158691406,1
779,285,3344,1122.3072509765625,385.1301574707031,1122.474609375,385.4855041503906,150.16323852539062,1
780,2076,5388,1049.3299560546875,442.3662414550781,1049.3226318359375,442.18353271484375,153.46009826660156,1
781,3725,7260,987.0748901367188,495.1839599609375,986.3148193359375,496.2388916015625,155.74337768554688,1
782,3167,6604,1010.3880615234375,486.8172912597656,1010.3563232421875,487.1882629394531,159.5963592529297,1
783,2561,5891,1033.708251953125,482.4145812988281,1033.49658203125,482.2987365722656,163.28196716308594,1
784,11912,1306,1194.4383544921875,413.4395446777344,1196.054443359375,413.5551452636719,90.39911651611328,1
785,13209,1412,1344.2666015625,425.69940185546875,1344.6025390625,425.4779052734375,91.28527069091797,1
786,11761,14294,1174.58203125,486.76495361328125,1174.3692626953125,486.3426818847656,97.1956787109375,1
787,12202,157,1238.1881103515625,410.8768615722656,1238.1529541015625,411.0316162109375,109.5627670288086,1
788,12973,1679,1324.284423828125,413.3348083496094,1326.5087890625,413.9522705078125,113.37989044189453,1
789,12678,2103,1292.0709228515625,406.7336120605469,1291.3294677734375,406.89385986328125,115.50325012207031,1
790,12984,1698,1325.1090087890625,445.18927001953125,1325.2796630859375,445.15594482421875,116.10771179199219,1
791,12201,158,1238.1881103515625,410.8768615722656,1238.1529541015625,411.0316162109375,121.49485778808594,1
792,11628,2443,1157.04345703125,444.5769958496094,1156.5137939453125,444.51617431640625,121.76616668701172,1
793,13145,1518,1337.3876953125,449.04168701171875,1336.503662109375,447.6526794433594,128.5496063232422,1
794,12932,14536,1320.96337890625,433.9145812988281,1321.9217529296875,434.1963806152344,134.8703155517578,1
795,13267,1301,1351.1939697265625,489.7076110839844,1351.3519287109375,489.5119323730469,135.35877990722656,1
796,12174,8205,1233.8668212890625,394.2790832519531,1233.3345947265625,394.89349365234375,136.78085327148438,1
797,11678,2318,1162.824462890625,451.9693298339844,1162.9681396484375,450.970947265625,137.70620727539062,1
798,11872,14570,1186.8336181640625,448.83319091796875,1186.373779296875,448.93359375,138.2280731201172,1
799,11920,14772,1195.457763671875,448.2497253417969,1195.0430908203125,448.9575500488281,141.8590850830078,1
800,12781,14355,1302.2349853515625,401.9292297363281,1301.891845703125,401.5954895019531,142.80056762695312,1
801,12160,8223,1232.125,437.86669921875,1232.2589111328125,437.6112976074219,143.0384521484375,1
802,13238,1361,1347.7105712890625,444.265625,1347.6080322265625,444.4201354980469,145.00344848632812,1
803,13338,1168,1360.658203125,428.39813232421875,1360.61279296875,428.7662048339844,149.9533233642578,1
804,11794,14388,1178.4669189453125,462.68597412109375,1178.7589111328125,464.4477233886719,151.64761352539062,1
805,12427,2348,1264.0330810546875,424.3731994628906,1263.8720703125,424.32305908203125,151.99012756347656,1
806,13210,1411,1344.2666015625,425.69940185546875,1344.6025390625,425.4779052734375,152.76779174804688,1
807,12564,14166,1281.299560546875,508.3882751464844,1281.309814453125,508.8603820800781,153.99349975585938,1
808,12983,1699,1325.1090087890625,445.18927001953125,1325.2796630859375,445.15594482421875,156.09933471679688,1
809,13354,1160,1363.6060791015625,501.39202880859375,1363.172607421875,501.4637145996094,156.99044799804688,1
810,12855,1880,1310.2598876953125,411.27520751953125,1310.185302734375,410.0317077636719,160.59576416015625,1
811,13319,1194,1358.55078125,505.0173645019531,1358.8472900390625,505.96588134765625,161.87957763671875,1
812,12207,155,1238.5228271484375,404.38140869140625,1238.336669921875,404.1123962402344,162.0956573486328,1
813,13070,14643,1331.245361328125,494.76080322265625,1331.2711181640625,495.1601867675781,166.6823272705078,1
814,12375,13975,1257.3245849609375,422.0771789550781,1257.0662841796875,422.1134338378906,169.22470092773438,1
815,13318,1195,1358.55078125,505.0173645019531,1358.8472900390625,505.96588134765625,169.5110626220703,1
816,12291,2505,1248.2823486328125,404.5807189941406,1248.2952880859375,404.25531005859375,169.97647094726562,1
817,13091,1581,1332.665771484375,454.5126037597656,1332.435791015625,455.12335205078125,170.5549774169922,1
818,12936,1756,1321.168212890625,450.3291320800781,1321.355224609375,450.1213073730469,170.6663360595703,1
819,2914,3526,172.35951232910156,600.1388549804688,171.81478881835938,600.8938598632812,96.86072540283203,1
820,582,806,43.06174850463867,637.3929443359375,42.70725631713867,636.6770629882812,100.11992645263672,1
821,2908,3548,171.95738220214844,568.1519775390625,172.9610137939453,567.1717529296875,100.7521743774414,1
822,1989,2508,124.4011001586914,534.707275390625,124.42889404296875,534.7352905273438,117.5584945678711,1
823,2287,2841,140.44039916992188,534.000244140625,140.58909606933594,531.8352661132812,122.06964874267578,1
824,1386,1790,92.03083038330078,598.2067260742188,91.93350219726562,597.6731567382812,128.39781188964844,1
825,2790,13193,166.47103881835938,574.259033203125,164.9124755859375,574.3284912109375,128.51458740234375,1
826,1874,2355,117.33003234863281,514.7933349609375,117.35328674316406,515.527099609375,137.24795532226562,1
827,2509,3075,151.67950439453125,601.448974609375,151.9153594970703,600.7566528320312,137.4554443359375,1
828,1095,1430,74.59735870361328,589.6593627929688,74.61105346679688,589.5242919921875,142.2427520751953,1
829,1935,2432,120.86532592773438,573.267822265625,121.02950286865234,573.454833984375,146.04794311523438,1
830,631,906,46.70085906982422,631.9295043945312,46.914466857910156,631.9318237304688,146.177978515625,1
831,2038,13856,126.55474853515625,541.8411254882812,126.21729278564453,541.9092407226562,146.36598205566406,1
832,2615,3204,157.53173828125,560.7492065429688,157.22369384765625,561.0523071289062,156.83749389648438,1
833,1833,2300,115.11740112304688,575.7938842773438,114.92594146728516,576.02685546875,161.2947540283203,1
834,1383,14511,91.85144805908203,552.7230834960938,91.39700317382812,551.9633178710938,167.7796173095703,1
