moving_x,moving_y,reference_x,reference_y
1037.005,363.733,925.550,359.368
661.046,135.790,676.057,207.713
47.194,203.826,270.425,252.695
228.255,679.980,390.408,566.863
625.755,450.147,652.655,415.608
806.793,432.338,772.677,403.988
1260.179,55.412,1072.297,154.705
1168.649,365.696,1011.649,359.707
456.018,615.987,540.572,525.099
833.493,479.672,789.941,435.453
459.730,429.060,542.998,401.821
1146.395,271.415,996.954,297.747
814.470,820.899,777.348,660.955
901.514,417.122,834.986,393.580
178.362,22.253,356.883,132.561
651.969,596.171,670.053,512.322
507.457,186.292,574.548,240.874
339.833,107.838,464.329,189.178
520.361,187.988,583.224,242.210
1024.327,184.157,916.375,240.346
1136.263,282.471,990.332,305.313
233.255,395.888,393.361,380.403
346.084,346.075,468.010,346.895
740.719,601.569,728.820,515.605
862.696,649.378,809.289,547.621
667.613,575.762,680.160,498.325
962.446,122.938,875.434,199.287
1085.934,337.864,956.798,341.006
391.082,624.709,497.551,530.429
995.863,160.313,897.654,224.196
868.262,658.371,813.020,553.541
710.964,629.888,709.343,534.343
652.481,555.739,670.046,484.549
1264.285,212.810,1075.076,258.655
1359.173,202.093,1137.561,251.307
1393.818,137.934,1160.442,208.977
60.692,160.734,279.438,224.356
854.684,74.068,803.971,166.986
571.949,667.804,616.892,560.144
345.807,506.418,467.574,452.615
625.889,767.197,652.726,625.277
376.811,503.612,488.107,451.027
1049.532,470.811,932.855,429.006
67.839,233.732,284.155,272.893
506.429,324.081,573.868,332.261
643.810,174.037,664.480,232.208
1123.601,706.333,981.316,585.369
636.275,495.270,659.457,445.898
535.824,52.941,593.406,152.415
896.502,741.459,832.085,608.449
1161.767,192.033,1007.281,245.179
1076.832,297.594,951.154,315.365
500.481,349.300,569.965,348.943
629.158,468.546,655.066,427.825
691.635,573.854,696.444,497.715
219.335,415.277,383.964,392.079
1256.613,123.982,1069.834,199.655
579.855,96.204,622.288,182.121
1278.847,483.049,1084.712,437.303
454.748,660.003,539.712,554.077
736.931,659.780,726.407,554.199
728.682,395.136,720.866,379.308
1000.197,426.385,900.529,400.267
1210.559,92.121,1039.813,179.177
717.173,649.231,713.021,547.359
795.826,808.060,765.338,652.172
184.195,652.748,360.316,549.408
817.288,603.903,779.547,517.253
1026.896,622.731,917.741,530.106
648.129,188.112,667.296,242.120
967.175,180.231,878.407,236.946
