moving_x,moving_y,reference_x,reference_y
136.740,72.084,136.741,72.087
192.313,26.830,192.310,26.829
53.348,310.304,53.335,310.335
218.453,258.176,218.461,258.174
248.497,104.309,248.486,104.300
375.294,208.025,375.295,207.995
228.446,194.125,228.446,194.132
432.101,153.922,432.068,153.947
361.227,280.899,361.271,281.003
75.006,65.326,74.984,65.345
88.652,90.443,88.657,90.446
133.710,72.999,133.710,73.023
183.338,241.913,183.352,241.883
451.668,241.717,451.663,241.750
211.176,165.474,211.175,165.477
262.172,263.476,262.167,263.490
352.481,349.600,352.489,349.606
179.957,250.114,179.967,250.136
172.267,210.111,172.308,210.080
479.244,35.350,479.238,35.336
151.921,264.254,151.935,264.260
80.945,175.765,80.948,175.751
75.006,65.326,74.984,65.345
482.428,127.435,482.416,127.445
281.807,129.004,281.803,128.952
474.617,353.300,474.611,353.283
83.006,254.254,83.011,254.255
199.668,100.571,199.645,100.576
250.593,301.808,250.590,301.804
329.382,338.625,329.389,338.624
375.456,401.052,375.461,401.036
262.172,263.476,262.167,263.490
265.405,211.465,265.443,211.496
458.850,269.181,458.842,269.195
470.865,131.354,470.862,131.356
98.278,228.107,98.276,228.100
273.685,119.532,273.695,119.515
276.285,244.657,276.282,244.670
418.363,68.284,418.356,68.294
33.944,70.247,33.889,70.254
494.409,86.446,494.435,86.470
497.396,104.667,497.417,104.707
198.645,18.019,198.675,18.052
364.223,196.152,364.212,196.107
430.138,175.732,430.137,175.724
69.722,222.305,69.715,222.302
177.822,60.225,177.805,60.212
445.000,260.822,444.993,260.794
122.763,197.999,122.766,197.978
193.323,40.167,193.323,40.177
375.294,208.025,375.295,207.995
438.719,391.073,438.709,391.071
139.617,174.331,139.623,174.325
378.372,297.565,378.374,297.598
61.103,313.658,61.107,313.637
143.159,139.750,143.159,139.720
315.657,145.407,315.677,145.382
348.929,367.971,349.118,367.706
401.780,270.675,401.786,270.730
420.256,302.635,420.257,302.656
319.690,206.818,319.681,206.817
169.790,224.301,169.834,224.319
283.647,253.510,283.653,253.587
284.647,227.642,284.647,227.695
102.293,400.547,102.305,400.551
57.087,322.360,57.055,322.398
190.416,251.391,190.366,251.488
113.141,340.447,113.139,340.460
265.345,193.160,265.348,193.177
102.671,138.124,102.667,138.117
164.284,95.970,164.311,95.890
241.585,172.594,241.583,172.606
433.501,390.088,433.501,390.100
515.029,66.552,515.035,66.538
189.545,253.698,189.565,253.628
450.735,258.929,450.736,258.926
394.315,214.290,394.356,214.257
456.768,71.806,456.783,71.845
148.564,139.953,148.546,140.018
101.896,102.492,101.855,102.447
311.459,355.131,311.455,355.112
117.444,131.026,117.444,131.067
201.172,223.321,201.199,223.341
341.683,138.176,341.599,138.214
54.610,172.082,54.602,172.140
505.730,90.654,505.757,90.671
